4.404428689049623702e-01,5.161058118113192039e-01,6.176446744290878810e-01,7.599129459448065171e-01,9.715007687762556854e-01,1.316034249025791691e+00,1.975939374083251820e+00,3.828895210505336877e+00,1.161399301851682786e+01,9.777830566830543191e+00,2.928911398553712431e+01,1.111963019851067997e+02,2.204397712252077213e+01,8.571465063124470873e+00,8.869500962027720092e+00,2.886900662982709065e+01,8.373341356291110316e+00,6.448994243509334368e+00,1.730093995044798305e+01,1.577984337087804967e+01,7.897303889146202849e+00,1.688533904173985079e+01,5.683265763527811743e+01,4.228564699329558607e+01,1.222319824325187909e+01,8.593575663450735647e+00,6.019223463713344380e+00,3.372813368186854621e+00,3.604652070957453880e+00,6.441984165743831703e+00,2.610453810859221591e+01,1.752208178706403174e+01,5.061781402242618810e+01,3.834154716154881015e+01,1.188447967105781444e+01,4.486147703089383043e+00,3.034672365441026809e+00,3.400670805921333972e+00,8.002065882854560996e+00,8.158140111882140388e+00,4.275149946322034822e+00,3.864255507797194067e+00,1.410430509765710205e+01,4.250044427671540781e+00,2.018346713695830630e+00,2.133375128758642436e+00,4.161989870126856950e+00,2.079107845756262840e+00,2.366457855483210526e+00,5.652931629024041449e+00,1.340957807051415607e+01,6.764985488691525717e+00,6.835080283730535555e+00,2.005055211565592899e+01,1.380549472420523927e+01,1.050067387495279903e+01,3.319587205182692458e+01,1.926788383769935464e+01,6.577737928249602817e+01,3.794084399839113786e+01,1.374997596972368363e+01,1.660940900530668785e+01,4.188085731258655642e+01,8.160595552958244525e+01,5.314021857800494786e+01,2.063147829570424463e+01,1.167765765350798546e+01,8.518387059816031837e+00,6.022183462664674636e+00,7.105803912135713496e+00,1.261226638197909722e+01,3.376129535948970783e+01,1.289266600718499944e+02,1.222149141533465126e+02,3.068610173015459708e+01,3.154011611259680592e+01,2.799083654866622695e+01,7.875939752828996276e+00,4.180952111593231990e+00,2.863256371909260523e+00,2.263462406123714299e+00,2.007403246982710776e+00,2.004771597756463297e+00,2.311909567783023256e+00,3.228527372128028095e+00,5.966691965529315134e+00,1.824007694781536415e+01,9.355566045289880606e+01,2.026395680158430679e+01,6.087236509063250089e+00,2.939412910178904603e+00,1.782984179191650087e+00,1.229444229076933848e+00,9.185955810309758274e-01,7.243689345284030079e-01,5.934095769443703539e-01,4.999505901803786290e-01,4.302734192740119146e-01,3.765033406193392662e-01,3.338408350140174563e-01,2.992139562971358191e-01
4.473318917534922501e-01,5.251663177908101332e-01,6.303012881862360972e-01,7.788569223277401754e-01,1.002240833524783659e+00,1.371233790564061916e+00,2.091032535358235300e+00,4.158277063831091525e+00,1.218590893334950742e+01,1.287283192979839974e+01,4.573246260319602641e+01,7.337816462115851834e+01,1.712501684318140249e+01,8.175685239390526604e+00,9.056275914157673412e+00,2.936300999089836594e+01,8.098807433511826304e+00,6.607495071962119049e+00,1.779431339054639594e+01,1.169287945155531361e+01,9.758112490311530607e+00,2.102357750444922502e+01,4.249724474021189025e+01,4.477489708485101971e+01,3.853198407254386382e+01,1.264649572050609017e+01,5.979389460579461968e+00,3.895181312059865064e+00,4.308113396523854277e+00,6.003188933030529917e+00,2.342819593007644841e+01,1.717372270329707007e+01,2.906896840207081922e+01,2.516424104162605957e+01,1.894197046239764148e+01,9.256616834714920472e+00,9.501520511247978362e+00,5.748053131805235694e+00,1.318790137844059096e+01,1.789853974811368786e+01,8.487999289802262481e+00,4.852692961807613337e+00,1.396955928603345320e+01,5.596521919196036698e+00,2.422335627896659460e+00,2.393919004937457018e+00,4.780859476320580725e+00,2.624203480708618752e+00,2.456153333136524175e+00,4.982811736193828445e+00,1.287214545375996444e+01,7.326488995721095243e+00,1.358583279117488196e+01,2.280022793752985422e+01,1.234256228665426391e+01,1.076425503418233021e+01,3.618595917017366759e+01,1.967153669874634403e+01,6.191901820918800325e+01,3.923299086510133549e+01,1.624108877796403760e+01,1.545468855396670449e+01,4.407942668069399161e+01,8.061519714954444282e+01,7.644798975180658829e+01,2.457239687004970463e+01,1.299171908267050135e+01,7.722597922163899398e+00,6.407098082494230518e+00,7.982316563523149888e+00,1.532605401557236569e+01,3.820329013388406736e+01,1.275852182596727573e+02,1.413326455916349005e+02,4.152594104388332852e+01,2.917845974607537940e+01,3.843391267384313181e+01,9.631728132785260854e+00,4.829331087913600662e+00,3.218491288052044208e+00,2.493734294536939622e+00,2.170563128858512769e+00,2.130466749852795161e+00,2.447393191155002423e+00,3.404613584154997152e+00,6.092118097225309725e+00,1.907581133397410511e+01,8.950842025112295630e+01,1.799536603560037307e+01,5.704921218435218044e+00,2.795695537115126861e+00,1.721983340450762068e+00,1.202943043358102093e+00,9.086508265483100866e-01,7.231158901861125532e-01,5.969728032927162920e-01,5.062538673451595361e-01,4.381349706709695147e-01,3.852201932610960222e-01,3.429814487696813963e-01,3.085077611655341334e-01
4.579859874087351401e-01,5.373839717623773993e-01,6.442578018227363978e-01,7.946121860900141609e-01,1.019506784296726476e+00,1.388844904349487486e+00,2.106425815235235532e+00,4.180239767285766739e+00,1.245619652289733814e+01,1.084037181306915087e+01,3.520320379179631232e+01,9.967102558260056355e+01,2.012605110968441835e+01,8.505650046225667893e+00,9.630447366766858863e+00,3.029891649029860901e+01,8.578833031440341372e+00,7.523633470692640657e+00,2.092534740371235458e+01,1.363005420734733519e+01,1.547665300375336273e+01,1.427833630793246300e+01,4.351423883935606085e+01,3.495534775149164375e+01,2.311167980551018530e+01,1.579612037446858075e+01,8.511608384521050397e+00,4.938864180202890530e+00,6.088638239452061285e+00,7.556445098398120841e+00,2.814371867323220755e+01,2.650419455573238992e+01,6.831109041658865522e+01,3.144209358741302296e+01,8.454004651411754168e+00,4.390469154054278178e+00,3.146999653224183291e+00,3.576511872781191759e+00,9.503126149425501268e+00,1.498186961912876392e+01,7.068643331328001267e+00,5.047265795491460594e+00,1.673865091138180006e+01,4.637316181856183661e+00,2.216450431019460154e+00,2.434432859170329255e+00,3.770860418564951466e+00,1.983286731505226941e+00,2.349470079354271324e+00,5.745556505242501721e+00,1.301961013667193967e+01,6.687585513056344411e+00,6.929229645049492348e+00,1.881308599925528924e+01,1.237251666528073102e+01,8.206451234830012709e+00,2.411896827253130482e+01,2.443177039381018290e+01,4.747946668551581695e+01,3.571040372637048677e+01,1.323847449368849460e+01,1.685510624843827543e+01,4.182138489078622712e+01,7.978037431113278899e+01,5.492240540710459129e+01,2.353174316360079743e+01,1.141806062103682251e+01,7.270273586678926314e+00,5.782109833593161774e+00,7.024478470976983857e+00,1.241544435078387210e+01,3.315801528396055176e+01,1.315935491295653605e+02,1.240073406101824531e+02,3.305543105938549786e+01,3.075324425881222368e+01,2.802029580339571879e+01,7.880331455223085868e+00,4.187590462677095005e+00,2.869733390385646565e+00,2.269127523087049347e+00,2.012816002451664144e+00,2.012511014001578502e+00,2.340916104775780493e+00,3.313116989517804534e+00,5.915486505319158539e+00,1.783242932260651159e+01,9.318090836399619548e+01,2.084979993667918663e+01,6.197240253958842260e+00,2.975004582583381740e+00,1.799364527186709362e+00,1.238636108960471161e+00,9.244531850050140553e-01,7.284464063571575165e-01,5.964373671269355137e-01,5.023119783046283704e-01,4.321869355926402645e-01,3.781019275669349478e-01,3.352096787083673202e-01,3.004100087827629162e-01
4.412286633166090932e-01,5.167212450367195675e-01,6.180691093718048146e-01,7.600448290319363753e-01,9.707289936119072316e-01,1.310751793073251958e+00,1.941811553637386778e+00,3.523792355702357160e+00,1.020132612508779957e+01,1.469493095344285827e+01,4.802428523299455065e+01,5.965400935876808575e+01,1.954160394028043868e+01,8.128371858529686023e+00,1.055710810677619982e+01,3.231780486659530993e+01,8.720975760946421573e+00,9.215243651077527076e+00,1.943643453376423835e+01,1.314965825506619268e+01,7.521187512686569043e+00,1.536121355315754933e+01,6.499852051819297571e+01,4.828734318782685619e+01,1.249187673293587508e+01,1.187405864090043472e+01,5.579920026839632285e+00,3.763063824739795393e+00,6.040626975256120801e+00,8.320805604946739820e+00,2.384465630140855197e+01,1.336388004387588602e+01,2.746398705459995782e+01,4.215513264542711624e+01,1.439499557911427807e+01,1.538137207226437830e+01,4.773266018587972503e+00,3.629752763596937104e+00,8.347735184769780048e+00,5.580875154078450251e+00,4.208689706498959460e+00,3.405200626180834522e+00,1.097656709933228569e+01,8.387766165418719666e+00,2.826913953490214571e+00,2.614755390164688720e+00,6.340374850884351154e+00,4.248484067338789139e+00,2.966349709160258197e+00,6.425216470463274376e+00,1.344453737386345971e+01,5.946228035116756239e+00,7.796997862227762255e+00,2.088608913055473337e+01,1.463034153212357147e+01,2.076548394304565903e+01,1.523740818751858761e+01,2.241463257719581748e+01,5.418229814891680007e+01,4.393869488123452527e+01,2.249208762363950243e+01,2.179855658133002194e+01,3.201651628500133029e+01,7.318187696966322164e+01,5.306558919083489201e+01,2.422216776034128571e+01,2.968419688504974374e+01,1.085070286285226615e+01,7.020174644656042240e+00,7.789603576713691524e+00,1.342678094597391869e+01,3.447662256557710236e+01,1.294534088921851378e+02,1.185939962772928737e+02,3.718040174660563224e+01,3.342321954600804190e+01,2.514284104430252853e+01,7.625374934492305634e+00,4.190573752584153766e+00,2.918816948107859410e+00,2.332565732898724598e+00,2.089073291350029393e+00,2.120293116724051963e+00,2.603838443200778396e+00,4.194477969403189732e+00,5.889251140474463853e+00,1.620199662751802805e+01,9.016426636011664186e+01,2.688056932049169845e+01,8.243618341052744825e+00,3.527479307917666951e+00,2.048790402965924962e+00,1.381393638663150680e+00,1.017861262914572684e+00,7.950481970159508638e-01,6.468321884856533810e-01,5.421240344254211196e-01,4.646754984112547726e-01,4.052874814216437249e-01,3.584134098890608411e-01,3.205341002119183602e-01
4.457155747034206028e-01,5.236501082094026094e-01,6.289923961514826134e-01,7.779336354078361104e-01,1.002003829887235575e+00,1.372178720920027795e+00,2.093814214722104161e+00,4.163363111601262823e+00,1.185356979638415353e+01,1.396656024774162752e+01,4.808911460516442560e+01,6.816262770896992151e+01,1.866714058311691460e+01,7.910010681069213234e+00,8.760587657620222402e+00,2.994011261277060498e+01,8.588071967894565617e+00,6.050902335246515662e+00,1.514857910841417343e+01,1.244043868307395684e+01,1.619023967465557590e+01,2.109711792901930139e+01,4.495299664455465205e+01,4.496316071398848635e+01,1.303291577421809144e+01,8.903159947185516288e+00,4.783717544790996534e+00,3.443548617338759943e+00,5.429409508851664512e+00,1.170187652651547339e+01,1.817372167383429726e+01,1.152661760358131104e+01,1.461717697511542546e+01,3.595733779477889414e+01,1.310737592184836586e+01,2.646233094895763216e+01,6.900905438533201597e+00,5.074134400706385328e+00,1.307706709955419910e+01,8.875296661870676118e+00,4.326475360923340396e+00,3.782019335192186915e+00,1.339752491553601921e+01,6.129676803732697188e+00,2.479911299709634864e+00,2.365197048557660775e+00,4.287259488058912993e+00,4.474191365721850389e+00,2.859344357347761711e+00,5.471169659912826333e+00,1.114601006916772086e+01,9.066569193457718612e+00,9.316967375836943788e+00,3.333434984191092099e+01,2.058431259300689220e+01,2.579947559549173519e+01,1.558939492232352819e+01,2.050245772260359800e+01,4.547648719559180819e+01,6.634055899377213450e+01,3.046863174697437771e+01,2.132446121751100065e+01,2.913316356298769705e+01,7.437172022375884239e+01,5.918877094329079824e+01,2.636881201928413887e+01,3.354882183237636184e+01,1.131118476800014783e+01,7.335572547343852001e+00,8.299214597978478380e+00,1.560330250972614863e+01,3.728733207828545204e+01,1.260809443621730992e+02,1.171015379202800943e+02,4.054893874421694733e+01,4.006479818251577996e+01,2.302698776111116175e+01,7.481864880102020443e+00,4.196311688172221999e+00,2.940895612141667392e+00,2.354401745385884759e+00,2.106896920734332657e+00,2.128558911552785649e+00,2.565152104488590101e+00,4.056814248731245520e+00,5.912466440329109396e+00,1.634844949645886203e+01,9.073443076188128487e+01,2.699308741236469444e+01,8.559488663791803731e+00,3.592690245543514571e+00,2.077695381858020163e+00,1.399553079858804727e+00,1.031329983856920540e+00,8.059525183369722345e-01,6.561162460971098342e-01,5.502780099946682490e-01,4.719842193802988306e-01,4.119311903150042475e-01,3.645140441574345469e-01,3.261786740076794144e-01
4.511148774535281847e-01,5.301914660856661410e-01,6.370996457889614994e-01,7.883080911295973214e-01,1.015923022586849855e+00,1.392318273927460659e+00,2.127261152478216566e+00,4.241109635034105985e+00,1.210746205826298905e+01,1.353697703973729993e+01,5.403979642766640268e+01,5.448132481732446308e+01,1.811427645615225757e+01,7.826503193020589499e+00,9.076766623504040510e+00,3.279205436531973561e+01,1.029816473929132314e+01,7.533243450271108088e+00,2.281694126181750804e+01,1.454031964154436807e+01,1.538316794128677145e+01,1.897994819040153303e+01,4.072003089936480791e+01,2.815036527523314902e+01,1.245933443591884426e+01,1.176138460400777497e+01,8.036551922150000138e+00,4.406438089639527433e+00,7.934805115631179184e+00,1.619080316699375999e+01,1.713223825321563254e+01,1.368731860770346209e+01,2.091924308203310190e+01,3.778784668117191359e+01,2.517864279584662768e+01,1.383762333483018736e+01,4.815798948403892332e+00,3.657121069355612875e+00,8.185615736666184361e+00,7.410157491356929249e+00,4.539673647010745938e+00,3.791601431447770842e+00,1.357622559935443363e+01,6.369472335026293841e+00,2.617471300207054430e+00,2.620036739664466374e+00,6.534586911460202430e+00,5.276451976511828512e+00,4.404884906057796812e+00,1.391898263444066153e+01,1.647368654492466433e+01,6.942295028766126030e+00,7.041280200780063225e+00,2.275563969893748961e+01,1.283419846257736907e+01,1.093600870223158239e+01,2.305699691260413076e+01,1.725821070725994488e+01,4.059975116928214334e+01,5.021861617745245354e+01,2.132237453905737468e+01,3.028739978539399402e+01,3.050297795150103397e+01,6.685335142612250081e+01,4.585790775110702810e+01,2.424692708713136469e+01,3.387554700355213555e+01,1.120222784778017378e+01,7.224894000926392224e+00,8.203411025060571404e+00,1.496552749289314299e+01,3.874955100787602902e+01,1.285662118926868800e+02,1.390647764348215674e+02,4.023157490984127804e+01,3.953480798130810570e+01,2.496295525895844492e+01,7.911969839400724958e+00,4.390589534097659730e+00,3.055014944143458422e+00,2.430489001402121207e+00,2.163550175759273664e+00,2.181190299987969983e+00,2.662709667893914833e+00,4.480770077865830814e+00,5.890611232013352350e+00,1.577824774170463051e+01,8.774668462959098747e+01,2.825315477914728035e+01,9.337173098414677241e+00,3.745285843668854753e+00,2.134420191305621106e+00,1.428155166449700086e+00,1.048282004105005605e+00,8.170169166626660706e-01,6.637937869521423062e-01,5.558231877407217025e-01,4.760959655272823388e-01,4.150311235932873100e-01,3.668727547414715184e-01,3.279785870635297806e-01
4.402216787123703345e-01,5.163358678446571259e-01,6.193691468460506000e-01,7.660263789914464327e-01,9.911161113797130051e-01,1.384829749746508298e+00,2.300162616519427328e+00,6.622449627534393812e+00,6.746226868881668004e+00,8.098244055391969454e+00,2.386618134031452598e+01,1.152828296419181981e+02,2.890618713083868840e+01,1.066843235775724530e+01,1.227954139490226737e+01,1.718683108268783499e+01,5.304880520817746081e+00,4.808195704727638464e+00,1.183082470207406800e+01,1.206892415746856351e+01,7.744746976824037787e+00,1.827958264865393900e+01,4.478772162702485815e+01,5.954940481228765492e+01,1.586363581669247580e+01,8.784909948101169874e+00,5.568374374943417138e+00,3.344555455690716883e+00,3.757226063558360529e+00,5.016031663016332409e+00,1.626370426443905615e+01,1.913559859282395337e+01,4.529279926567027559e+01,3.314631921969002804e+01,1.743141651954044136e+01,5.782560790241597637e+00,3.803273196577530602e+00,6.584634256933223462e+00,6.739630479518202044e+00,1.023243789874805643e+01,5.681524107526450429e+00,4.758603150580423602e+00,1.781728239294888283e+01,7.897247463168829640e+00,2.818165690980408478e+00,2.295974745667429762e+00,4.237379009484407710e+00,2.484714706399950401e+00,2.610627527536694803e+00,5.807421553601318287e+00,1.632425864740870480e+01,1.059024020369343866e+01,6.427239082545387561e+00,1.461008993067541439e+01,1.246187832073349178e+01,1.096941887623927947e+01,3.493793311563081261e+01,1.899986150634282822e+01,6.063616096505437980e+01,5.693519165473843913e+01,1.862408170781940342e+01,1.757872580479437374e+01,3.694039920846064007e+01,7.908603925892062136e+01,8.442091002940861699e+01,2.946642401914193243e+01,1.309038589989231127e+01,1.082053750840473150e+01,6.768799556709079290e+00,7.499425906371768313e+00,1.353930196027008748e+01,3.185742555112831909e+01,1.170650971368629598e+02,1.208053595929525983e+02,3.893401074230571624e+01,3.536608821540637848e+01,2.947799886357818266e+01,8.362343707098540690e+00,4.438933731234783409e+00,3.039858833548361172e+00,2.409650791808619630e+00,2.152242606407373415e+00,2.180651392695807100e+00,2.597953789936901181e+00,3.764507664157375366e+00,7.373988140109677403e+00,2.626064686125606684e+01,8.545048933923392553e+01,1.612736984280902774e+01,5.709119860379050948e+00,2.795556433604030389e+00,1.732598626203268433e+00,1.214405743454973541e+00,9.183246311310514498e-01,7.306939298096446489e-01,6.027313206267267409e-01,5.105573793765693091e-01,4.413073382528839295e-01,3.875211556427757831e-01,3.446120385816762166e-01,3.096217384165420583e-01
4.508863596276412311e-01,5.303289534909617631e-01,6.386826194895879327e-01,7.943530089207315736e-01,1.035933046741628116e+00,1.463465376885096481e+00,2.464795563932902223e+00,7.154163728044880877e+00,7.552916399363474476e+00,1.150438630891126657e+01,4.154638591228400912e+01,7.790618179371806207e+01,2.424157409910840144e+01,9.621243225669571686e+00,1.483901612584798357e+01,1.468725541481747143e+01,5.021556993175910755e+00,5.116399486125907003e+00,1.277031193520833341e+01,9.943581416118052019e+00,1.042888083083969875e+01,2.083521021463301537e+01,2.457341469863078487e+01,6.079179384528227104e+01,4.420882464636768816e+01,1.388619915896317458e+01,5.406305364932040725e+00,3.621728085906116057e+00,3.719993459243154721e+00,4.625274890955334506e+00,1.473188547434772921e+01,1.842063374889779581e+01,2.679539785544639230e+01,1.963456921320562998e+01,2.466612225259696700e+01,1.022058378585930072e+01,1.016553614071968781e+01,9.664308498212339060e+00,8.985324687194665927e+00,2.382065968860429095e+01,9.866070093017984988e+00,5.517068339745987871e+00,1.483608270395195206e+01,9.751936424979337659e+00,3.235471786442971620e+00,2.565385813179200447e+00,4.556293341591492130e+00,3.174528364591455265e+00,2.732308254330214403e+00,5.276395602677764529e+00,1.565805457243792276e+01,1.074953571655736440e+01,1.303066416942099259e+01,1.748944600852536624e+01,1.175040802353445812e+01,1.145638468236093566e+01,3.903740202013585758e+01,1.897154113525855834e+01,5.286700290437320859e+01,6.319818287792975298e+01,2.223510475954236654e+01,1.684293627628311540e+01,3.939756241412786153e+01,7.934996101137706148e+01,1.104668553587621318e+02,3.227613456017037663e+01,1.365657381295485528e+01,9.491139983079797560e+00,6.999457005160685696e+00,8.352608174395477647e+00,1.655082119167581922e+01,3.677762659508796617e+01,1.133797177333319866e+02,1.433985169304811791e+02,5.101104438380675532e+01,3.339119265627522282e+01,3.771815127526935640e+01,9.811335781195190009e+00,5.005810959098102586e+00,3.360504490879230755e+00,2.622942467840756908e+00,2.310795676915851526e+00,2.326399322071253106e+00,2.913947484790136766e+00,4.024765595471321511e+00,7.443754588162615704e+00,2.681805254401469796e+01,7.901206470228142109e+01,1.436593548393924102e+01,5.082744452890738174e+00,2.624551219978362493e+00,1.665097571061762816e+00,1.185081150632836922e+00,9.065336763777492868e-01,7.279598719758221259e-01,6.050010468138742326e-01,5.156910386821751402e-01,4.480949738975585905e-01,3.952443172760592427e-01,3.528289510444324595e-01,3.180541239488066663e-01
4.566169294415093338e-01,5.358938504352510623e-01,6.433284798783324154e-01,7.964634213359648163e-01,1.031889243164007874e+00,1.444455172819924194e+00,2.405575876631803833e+00,6.949084446557003858e+00,7.024077225103974698e+00,8.887331330384862227e+00,2.765609543741086895e+01,1.144438940697651219e+02,2.807808079653355193e+01,1.079620199779304635e+01,1.364633729325175793e+01,1.781085723676961763e+01,5.709542860835172817e+00,5.941447406575664836e+00,1.528105312696461837e+01,1.071147695557139556e+01,1.600484860165325074e+01,1.284287420205966512e+01,2.590118932852011113e+01,5.092263795336111087e+01,2.410036346296182685e+01,1.769767946676183001e+01,8.342941574103763358e+00,5.309430714818593522e+00,7.161951549496546221e+00,6.341540697729148413e+00,1.906813356048408181e+01,2.475894585771928291e+01,6.868920212420056259e+01,2.515434816401836571e+01,1.435042754499554718e+01,5.667529318698862895e+00,3.875786104395017695e+00,6.350076628771559761e+00,7.767634243094402535e+00,1.678191657391648661e+01,7.323025395493039547e+00,5.472474127299031821e+00,1.978105615685051788e+01,8.802623391100908634e+00,3.084572675851552148e+00,2.525306571900373331e+00,4.342218287870059257e+00,2.430693817151915681e+00,2.574490026786349528e+00,5.706613001671542840e+00,1.653529863324030202e+01,9.752158321043632228e+00,6.249048854305241818e+00,1.325113752255109389e+01,1.105090383946683907e+01,8.284304861104120121e+00,2.570453529813982385e+01,2.448185665121386378e+01,5.095072253721412636e+01,5.022919717321332911e+01,1.794638461805093499e+01,1.735453379860013001e+01,3.713359074424180051e+01,7.996877200461159418e+01,8.747835352353264682e+01,3.341932103076143790e+01,1.295082799030875265e+01,9.035257030326363292e+00,6.456360823372868651e+00,7.446152851677987350e+00,1.352747741905951173e+01,3.228896676083346051e+01,1.196940599048540577e+02,1.221068172672341916e+02,4.148009383613947421e+01,3.482478218891522204e+01,2.887387221223130851e+01,8.280972594811235155e+00,4.422849424289889697e+00,3.038665507467142035e+00,2.414148698732672127e+00,2.162320050015251738e+00,2.206419977360434714e+00,2.725612733530256016e+00,3.943930970688425575e+00,7.302118791405987963e+00,2.550917168542078173e+01,8.721526228639753242e+01,1.672421428323714210e+01,5.930008598256248931e+00,2.853894312686975354e+00,1.757994384814683952e+00,1.228390333940691415e+00,9.271492827606659937e-01,7.367852053067237561e-01,6.072125260772552879e-01,5.140148385648580787e-01,4.440751519402164615e-01,3.898029157429488967e-01,3.465385629332681794e-01,3.112807696552624681e-01
4.479495077495190825e-01,5.258391636333877850e-01,6.314811980308938644e-01,7.819567016029681517e-01,1.012059611573122409e+00,1.407545461199847470e+00,2.272204190617699293e+00,5.807522410807998803e+00,7.743627491338625823e+00,1.359879331685834103e+01,4.630186993831631526e+01,5.769186216605744733e+01,2.417993767409964789e+01,9.806368355405918891e+00,1.584392190521204569e+01,1.614698147278669893e+01,5.763354542715910966e+00,7.745777111207122978e+00,1.403918220133831163e+01,1.008639073897004934e+01,8.113541489434394904e+00,2.091210790170617528e+01,4.745645573562926245e+01,6.447447830160203353e+01,1.679591451425430648e+01,1.193177689542044106e+01,4.933363232038724178e+00,3.693759065709124823e+00,6.520088426832381323e+00,6.821964848590784669e+00,1.635402948971129078e+01,9.453210656298741910e+00,2.570751963561366082e+01,4.004233525595950738e+01,1.748280702069741110e+01,1.540835739310939978e+01,5.134794102481923694e+00,5.767571798022587792e+00,7.568037926304400642e+00,1.077340123237331149e+01,6.316756729869424269e+00,4.231685259077167416e+00,1.194032306152139356e+01,1.251502383668034746e+01,3.671376415408611482e+00,3.132237885144795175e+00,6.961758176244900120e+00,5.609646930873643633e+00,3.398981112365438761e+00,7.038589916770305877e+00,1.569711475913830689e+01,8.997208022603635058e+00,8.045525879049771234e+00,1.422991599608017310e+01,1.352185538823642119e+01,2.192969838090431978e+01,1.518108433000127455e+01,2.036706274594986965e+01,5.802472756605416748e+01,5.609404817810231947e+01,2.739174022841996958e+01,2.334980210763484365e+01,3.115043240519352707e+01,7.598257284603899109e+01,8.065415765430718409e+01,3.327728903116487658e+01,2.782223597596712850e+01,1.222004115979572703e+01,7.519598530939281211e+00,8.040864524843780003e+00,1.383633148043793604e+01,3.359114919242447428e+01,1.220909869284592446e+02,1.182232166627775172e+02,4.457567188447018935e+01,3.667294458790041034e+01,2.588279350422276792e+01,7.971091062400845750e+00,4.402846758884463085e+00,3.080321086014605303e+00,2.480384123169210753e+00,2.252949469017945905e+00,2.353713973690342076e+00,3.151394029931346985e+00,4.964765938258123512e+00,7.428965116087879572e+00,2.442395233400728571e+01,9.340207550179742668e+01,2.024523498151099332e+01,8.634472508820671521e+00,3.460817368842841635e+00,2.013982915412989350e+00,1.371670550178138104e+00,1.020330212086813626e+00,8.032384611879996861e-01,6.576316919455339471e-01,5.539919101393890877e-01,4.768257946985691165e-01,4.173130571108236708e-01,3.701049409097516563e-01,3.317888863942322075e-01
